         4913920 function calls (4584492 primitive calls) in 13.935 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\plotting\series.py:1229(List2DSeries)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\base.py:99(VariableTrackerMeta)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:126(RandomValueSource)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:156(GlobalWeakRefSource)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\output_graph.py:130(VariableTrackerCache)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_higher_order_ops\map.py:35(MapWrapper)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_inductor\utils.py:1011(DeferredLineBase)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:362(__subclasshook__)
        2    0.000    0.000    0.000    0.000 {built-in method time.time_ns}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\io\parsers\base_parser.py:279(_extract_multi_indexer_columns)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:392(ensure_dtype_objs)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\common.py:311(is_null_slice)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_numpy\_ndarray.py:50(Flags)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\serializer.py:11(Serializer)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\utils.py:1026(CleanupManager)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\ctx_mp_python.py:607(default)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\_sympy\functions.py:836(Min)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\_print_helpers.py:8(Printable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\assumptions\assume.py:174(PredicateMeta)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyoptions.py:679(Gen)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyoptions.py:706(Symbols)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyutils.py:185(<listcomp>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\printing\numpy.py:475(JaxPrinter)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\tensor\array\arrayop.py:458(Flatten)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\matrices\matrixbase.py:5396(DeferredVector)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\solvers\ode\single.py:294(SinglePatternODESolver)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\bytecode_transformation.py:517(ExceptionTableEntry)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:142(GlobalSource)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\functions.py:1030(DynamoTritonHOPifier)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\fsdp\api.py:370(FullOptimStateDictConfig)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\_infra.py:208(Graph)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\_exporter_legacy.py:288(ResolvedExportOptions)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_inductor\cudagraph_utils.py:44(WrappedFunction)
        5    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        5    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BytesIO' objects}
        7    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\numpy\_core\fromnumeric.py:2491(_any_dispatcher)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\dateutil\parser\_parser.py:329(month)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\util\_validators.py:128(_check_for_invalid_keys)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\internals\managers.py:2294(<listcomp>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\io\parsers\base_parser.py:1123(_make_date_converter)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\inverselaplace.py:220(Stehfest)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\utils.py:784(BwdCompilationMetrics)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\fx\experimental\symbolic_shapes.py:5491(PropagateUnbackedSymInts)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\assumptions\assume.py:14(AssumptionsContext)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\integrals\transforms.py:1224(InverseSineTransform)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\integrals\laplace.py:1265(LaplaceTransform)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\simplify\hyperexpand.py:885(MeijerFormula)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\guards.py:435(NNModuleAttrAccessorInfo)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\ctx_manager.py:1053(EventVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\side_effects.py:30(MutableSideEffects)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_functorch\_aot_autograd\autograd_cache.py:157(AOTAutogradCacheDetails)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_inductor\metrics.py:80(CachedMetricsDeltas)
        1    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\dtypes\common.py:126(_classes_and_not_datetimelike)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexers\utils.py:38(is_valid_positional_slice)
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexing.py:2781(<genexpr>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\io\parsers\base_parser.py:235(<setcomp>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\base_class.py:47(maybe_make_env)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\distributions.py:28(__init__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\utils.py:421(reset)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\fx\experimental\symbolic_shapes.py:538(ConvertIntKey)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\utils.py:416(DuplicateWarningChecker)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\utils.py:2439(numpy_to_tensor_wrapper)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\utilities\timeutils.py:40(<listcomp>)
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\facts.py:290(split_alpha_beta)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\domains\gmpyfinitefield.py:9(GMPYFiniteField)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\printing\numpy.py:33(<dictcomp>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\integrals\transforms.py:1165(SineTransform)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\integrals\transforms.py:1284(CosineTransform)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\integrals\transforms.py:1343(InverseCosineTransform)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\base.py:66(MutableLocal)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\ctx_manager.py:980(StreamVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\functions.py:730(WrapperUserFunctionVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\fsdp\api.py:382(LocalOptimStateDictConfig)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\user_defined.py:1287(WeakRefVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\lists.py:773(SliceVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\io_adapter.py:46(InputAdapter)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\_exporter_legacy.py:455(ONNXRuntimeOptions)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\misc.py:925(AutogradEngineVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\output_graph.py:121(VariableTrackerCacheKey)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_inductor\cudagraph_utils.py:322(CudagraphCachedInfo)
        3    0.000    0.000    0.000    0.000 <frozen codecs>:331(getstate)
        3    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        5    0.000    0.000    0.000    0.000 {built-in method sys.getrefcount}
        4    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\_pytree.py:694(<genexpr>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\convert_frame.py:1042(ConvertFrame)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\optimization.py:15(Newton)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\utilities\enumerative.py:92(PartComponent)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\utils.py:2587(_Anchors)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\utils.py:2954(GmWrapper)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\fx\experimental\symbolic_shapes.py:5528(_PythonPrinter)
        5    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\basic.py:265(_hashable_content)
        4    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\basic.py:869(args)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\utilities\decorator.py:114(__init__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\traversal.py:64(preorder_traversal)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyoptions.py:48(BooleanOption)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\domains\gaussiandomains.py:169(GaussianInteger)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\printing\codeprinter.py:18(requires)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\functions\special\hyper.py:29(TupleArg)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\integrals\transforms.py:964(FourierTypeTransform)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\integrals\transforms.py:1137(SineCosineTypeTransform)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\solvers\ode\single.py:646(AlmostLinear)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:509(TypeSource)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\_device.py:61(DeviceContext)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\types.py:24(GuardFail)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\ctx_manager.py:796(NullContextVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_higher_order_ops\triton_kernel_wrap.py:94(Intermediate)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\misc.py:1085(MethodWrapperVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\decorators.py:367(_DimRange)
        1    0.000    0.000    0.000    0.000 {built-in method math.log2}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexes\api.py:351(<setcomp>)
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\internals\managers.py:1989(index)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\util\numba_.py:18(maybe_use_numba)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\utils.py:68(update_learning_rate)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\ctx_mp_python.py:620(<lambda>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\optimization.py:213(Muller)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\visualization.py:9(VisualizationMethods)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\symbol.py:25(Str)
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\orderings.py:156(__init__)
        4    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\domains\mpelements.py:34(_set_mpc)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\functions\special\bessel.py:843(SphericalBesselBase)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\functions\special\bessel.py:742(hankel1)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\printing\numpy.py:450(<dictcomp>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\solvers\ode\single.py:976(RationalRiccati)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\geometry\line.py:2504(Line3D)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\plotting\series.py:1608(Parametric2DLineSeries)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\guards.py:2100(ExprCounter)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\types.py:46(GuardedCode)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\fsdp\_common_utils.py:110(_UninitializedDeviceHandle)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\_composable\fsdp\_fsdp_api.py:63(CPUOffloadPolicy)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\_composable\fsdp\_fsdp_param_group.py:91(ReduceScatterState)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\user_defined.py:1381(MutableMappingVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\_infra.py:164(StackFrame)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\misc.py:275(ComptimeVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\fx\patcher.py:27(ONNXTorchPatcher)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_higher_order_ops\map.py:43(MapImpl)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\numpy\_core\getlimits.py:703(min)
        6    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\numpy\lib\_ufunclike_impl.py:14(_dispatcher)
        1    0.000    0.000    0.000    0.000 E:\Python311\Lib\dataclasses.py:579(<listcomp>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\dateutil\parser\_parser.py:319(jump)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\io\parsers\base_parser.py:1279(_isindex)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\functions\rszeta.py:53(RSCache)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\inverselaplace.py:39(FixedTalbot)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\optimization.py:58(Secant)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\ctx_mp.py:1301(PrecisionManager)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\parameters.py:7(_global_parameters)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\utils.py:2480(numpy_operator_wrapper)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\quadrature.py:260(TanhSinh)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\core.py:5(Registry)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyoptions.py:606(Strict)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyoptions.py:723(Method)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\domains\pythonfinitefield.py:9(PythonFiniteField)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\functions\special\bessel.py:788(hankel2)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\functions\special\bessel.py:1289(AiryBase)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\printing\numpy.py:473(<dictcomp>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\printing\lambdarepr.py:228(IntervalPrinter)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\printing\numpy.py:452(CuPyPrinter)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\agca\modules.py:1005(SubQuotientModule)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\integrals\transforms.py:40(IntegralTransformError)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\solvers\ode\single.py:1046(SecondNonlinearAutonomousConserved)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\solvers\ode\single.py:1107(Liouville)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:324(NegateSource)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:355(FlattenScriptObjectSource)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\guards.py:494(GuardCodeList)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\testing\_internal\logging_tensor.py:94(LoggingTensorReentrant)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\tensor\_sharding_prop.py:41(LocalLRUCache)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\_composable\fsdp\_fsdp_param_group.py:86(AllGatherState)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\_infra.py:50(PatchedPropertyBag)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\context.py:253(RuntimeErrorWithDiagnostic)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\builder.py:310(BackwardStateGraphArg)
        5    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\numpy\_utils\__init__.py:16(set_module)
        5    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\numpy\_core\fromnumeric.py:3075(_max_dispatcher)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\arrays\datetimelike.py:2063(_maybe_pin_freq)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexing.py:305(loc)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexes\base.py:4306(_validate_can_reindex)
        4    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\io\parsers\base_parser.py:1447(is_index_col)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\preprocessing.py:189(get_action_dim)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\utils.py:3022(Lit)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\fx\experimental\symbolic_shapes.py:1594(LoggingShapeGuardPrinter)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\_sympy\functions.py:1127(Identity)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\facts.py:286(__init__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\logic\boolalg.py:340(__hash__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyoptions.py:696(Series)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyutils.py:442(PicklableWithSlots)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\domains\characteristiczero.py:7(CharacteristicZero)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\numberfields\modules.py:1746(ModuleHomomorphism)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\strategies\rl.py:10(rm_id)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\solvers\diophantine\diophantine.py:1029(GeneralPythagorean)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\solvers\ode\single.py:2296(NthLinearConstantCoeffUndeterminedCoefficients)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\plotting\series.py:1755(Parametric3DLineSeries)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:340(ConvertIntSource)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:370(ScriptObjectQualifiedNameSource)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:555(OptimizerSource)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:567(NNModuleSource)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:648(NumpyTensorSource)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:682(CallMethodItemSource)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\eval_frame.py:530(OptimizeContext)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\checkpoint.py:1051(_recomputation_hook)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\device_interface.py:22(DeviceInterfaceMeta)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\testing\_internal\distributed\fake_pg.py:10(FakeStore)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_higher_order_ops\triton_kernel_wrap.py:971(TracingTritonHOPifier)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\iter.py:223(RepeatIteratorVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\io_adapter.py:399(FlattenInputWithTreeSpecValidationInputStep)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\nn_module.py:1151(FSDPManagedNNModuleVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\codegen.py:37(GraphOutputEntry)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\symbolic_convert.py:709(BytecodeDistpatchTableMeta)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_inductor\codecache.py:264(LocalCache)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_inductor\cudagraph_utils.py:29(PlaceholderInfo)
        1    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\exc.py:149(UserError)
        4    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\_pytree.py:996(<listcomp>)
        4    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\_pytree.py:695(<genexpr>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\base_class.py:323(_get_policy_from_name)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\events.py:46(__init__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\error.py:4(Mark)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\__init__.py:347(YAMLObjectMetaclass)
